gene_family,direction,effect_size,diaz_rate_present,diaz_rate_absent,n_genomes_with_feature,chi2,p_value,importance
GF_00114,Negative,-0.05598455598455601,0.21428571428571427,0.2702702702702703,56,0.5242906772258742,0.4690171179663618,0.024559088183887762
GF_02132,Negative,-0.17344729344729343,0.12,0.2934472934472934,75,8.7190844240685,0.0031489614200643683,0.02455336658957192
GF_01246,Positive,0.03214898309237929,0.2909090909090909,0.2587601078167116,55,0.11650183923412578,0.7328599399415985,0.024523791965059098
GF_02215,Positive,0.7210977701543739,0.8909090909090909,0.16981132075471697,55,124.8306506979123,5.542887435536943e-29,0.024343281088633126
GF_02109,Positive,0.6592261904761905,0.8571428571428571,0.19791666666666666,42,81.53301261724334,1.7235829775882984e-19,0.024299562924051624
GF_00309,Positive,0.3096496932341881,0.3450479233226837,0.035398230088495575,313,39.49724756300602,3.285221418760437e-10,0.02418650770890518
GF_01745,Positive,0.6495705521472392,0.76,0.11042944785276074,100,163.28684470021545,2.1654915425893693e-37,0.024094583806710923
GF_00968,Positive,0.42863636363636365,0.44,0.011363636363636364,250,95.72540082538879,1.319762261733682e-22,0.023845664197363576
GF_01763,Positive,0.41280620907106474,0.46543778801843316,0.05263157894736842,217,91.5001527861605,1.1158356577141378e-21,0.023805880083590445
GF_01870,Negative,-0.5434679334916865,0.25653206650831356,0.8,421,4.987801829129913,0.025526616095828066,0.023772792719201605
GF_01809,Positive,0.4708989627353054,0.5657894736842105,0.0948905109489051,152,109.45269606306829,1.291501106418182e-25,0.023744595780671323
GF_01806,Positive,0.06737451737451738,0.32142857142857145,0.25405405405405407,56,0.818166449690136,0.36571679878630525,0.02372608998915081
GF_00601,Positive,0.44529000411353353,0.6538461538461539,0.20855614973262032,52,44.44183379904566,2.6202767470253288e-11,0.0236285934122929
GF_01637,Positive,0.7454285259977739,0.8421052631578947,0.09667673716012085,95,207.8244161835063,4.097585676114887e-47,0.0236230192103684
GF_02172,Positive,0.31174089068825905,0.49122807017543857,0.1794871794871795,114,40.2773616225691,2.2034755495112822e-10,0.023496490149377353
GF_00761,Positive,0.5338672768878718,0.7391304347826086,0.20526315789473684,46,57.62552983013994,3.170832246045431e-14,0.023440305348022862
GF_00488,Positive,0.2822746014596609,0.40669856459330145,0.12442396313364056,209,42.329035757305846,7.713878341589298e-11,0.02335403091430055
GF_00432,Positive,0.4357865059303908,0.5472972972972973,0.11151079136690648,148,92.41357845359965,7.032988984584265e-22,0.02316430814818585
GF_01736,Negative,-0.0753968253968254,0.20238095238095238,0.2777777777777778,84,1.6082776357693596,0.20473408251103548,0.023062334632497107
GF_00079,Positive,0.013575605680868852,0.27380952380952384,0.260233918128655,84,0.013210007645364567,0.9084968035388051,0.02284915022600345
GF_00441,Negative,-0.13543404866312236,0.1506849315068493,0.28611898016997167,73,5.047975583605176,0.024654727823543894,0.022755905058047612
GF_01897,Positive,0.43661526572763354,0.6144578313253012,0.17784256559766765,83,63.5066002163137,1.5983040367421441e-15,0.022673164122079474
GF_01266,Positive,0.6409529211571185,0.7804878048780488,0.13953488372093023,82,137.08593806248925,1.154777027829565e-31,0.022659949546138425
GF_01841,Positive,0.579124579124579,0.6666666666666666,0.08754208754208755,129,152.67697133693838,4.506826280734972e-35,0.02263664218557606
GF_01235,Positive,0.36348923774073477,0.40540540540540543,0.041916167664670656,259,67.36173818893037,2.259924969070515e-16,0.02262777380812109
GF_01625,Negative,-0.16745947443772224,0.11864406779661017,0.28610354223433243,59,6.516530451222811,0.010687630529447285,0.02259009285299838
GF_00164,Positive,0.5386197032004291,0.5638297872340425,0.025210084033613446,188,154.47220331375198,1.826142970827198e-35,0.0225239168157459
GF_00873,Negative,-0.07725129126431618,0.19672131147540983,0.273972602739726,61,1.2355653870053558,0.26632742668923304,0.02236949648845923
GF_00358,Positive,0.5507936507936508,0.6507936507936508,0.1,126,136.0816826579358,1.9148884420315395e-31,0.022354225882831577
GF_01244,Negative,-0.09262295081967212,0.18333333333333332,0.27595628415300544,60,1.8291506856083772,0.17622789520552554,0.02231053373712197
GF_01377,Positive,0.46285332314744076,0.5584415584415584,0.09558823529411764,154,106.32687470571248,6.252279593035584e-25,0.022297768417256756
GF_01816,Positive,0.37814456459874785,0.4857142857142857,0.10756972111553785,175,74.14450182760443,7.260301646291518e-18,0.022294590611918737
GF_00076,Negative,-0.1738351254480287,0.1111111111111111,0.2849462365591398,54,6.48347830566889,0.010888170845269215,0.02220293675685767
GF_01627,Negative,-0.025388291517323774,0.24074074074074073,0.2661290322580645,54,0.05319099658046924,0.8176009122236357,0.02217222925579752
GF_00612,Positive,0.22535211267605632,0.3755868544600939,0.15023474178403756,213,26.758246132848043,2.305657205463281e-07,0.022131108124128725
GF_01866,Positive,0.6846040092014459,0.8382352941176471,0.15363128491620112,68,134.69770134339632,3.844672073182343e-31,0.022080070455804453
GF_00814,Positive,0.17915730719488118,0.3373493975903614,0.15819209039548024,249,16.223740131792262,5.6284347813566114e-05,0.02207589270815084
GF_01381,Positive,0.44880952380952377,0.49047619047619045,0.041666666666666664,210,108.37358146881367,2.2260517128261607e-25,0.022018229642093427
GF_02266,Positive,0.4683262497470148,0.5300546448087432,0.06172839506172839,183,115.74093103212999,5.4162441331378666e-27,0.02189383092168505
GF_00318,Positive,0.03240740740740744,0.2916666666666667,0.25925925925925924,48,0.09388396580766105,0.7592963741997094,0.021881151327427392
GF_00123,Negative,-0.05135996079392305,0.21818181818181817,0.2695417789757412,55,0.41390271981010573,0.5199952560741321,0.021880527023820047
GF_00329,Negative,-0.1378057426444523,0.14516129032258066,0.28296703296703296,62,4.504699710594594,0.03380183083948045,0.0217737580404853
GF_00810,Positive,0.5193032015065913,0.6944444444444444,0.1751412429378531,72,80.60245151360635,2.760168391705895e-19,0.0214095271583289
GF_00687,Negative,-0.16972878390201224,0.1111111111111111,0.28083989501312334,45,5.139091281981472,0.02339288980274857,0.02126717378380865
GF_01458,Positive,0.6864265572930017,0.7978723404255319,0.11144578313253012,94,174.59683841106104,7.332420621790313e-40,0.021208667380637883
GF_00296,Positive,0.33750907770515615,0.5196078431372549,0.18209876543209877,102,43.876379326943095,3.497848372103352e-11,0.021156832348089172
GF_00429,Negative,-0.12422871246400657,0.15384615384615385,0.27807486631016043,52,3.022845682441387,0.08209928874803588,0.021110823307878
GF_01446,Positive,0.41521164021164025,0.4675925925925926,0.05238095238095238,216,92.59656637933834,6.411857884228794e-22,0.02109505958496234
GF_00683,Negative,-0.16803784450843276,0.11538461538461539,0.28342245989304815,52,5.813121653192255,0.01590703345372746,0.02106452750932176
GF_02072,Positive,0.03294266708900856,0.2926829268292683,0.2597402597402597,41,0.07232594105333205,0.7879798360316846,0.021033542751823297
GF_00049,Positive,0.440530303030303,0.6041666666666666,0.16363636363636364,96,72.21706737853114,1.927812015049092e-17,0.02103306804658799
GF_00895,Positive,0.3637706128476495,0.4225941422594142,0.058823529411764705,239,69.77532431114773,6.645910021636549e-17,0.02103298728246119
GF_00290,Positive,0.4031424830377336,0.4095940959409594,0.0064516129032258064,271,80.62791570076097,2.7248281294456088e-19,0.020958737943534398
GF_00043,Positive,0.40115848007414273,0.41923076923076924,0.018072289156626505,260,82.07738406160163,1.308614641258614e-19,0.02084707337505805
GF_00125,Positive,0.051711309523809534,0.30952380952380953,0.2578125,42,0.2896440516642562,0.5904487206434001,0.02084101776747317
GF_02228,Negative,-0.07654440154440154,0.19642857142857142,0.27297297297297296,56,1.1020803315623895,0.2938100114042952,0.020822948577575613
GF_00636,Positive,0.35208667736757626,0.5571428571428572,0.2050561797752809,70,35.62565718260217,2.391173061115529e-09,0.02076109883617145
GF_00669,Positive,0.43869696859154417,0.620253164556962,0.18155619596541786,79,61.66315905166371,4.075344423255468e-15,0.02070801277920302
GF_01383,Positive,0.488232074438971,0.5517241379310345,0.06349206349206349,174,124.10205730999297,8.002019022858222e-29,0.02062799272917075
GF_01287,Positive,0.7506898086337339,0.8285714285714286,0.0778816199376947,105,226.22171990618978,3.975132269192559e-51,0.02047394474401366
GF_00352,Positive,0.40609398804640806,0.515527950310559,0.10943396226415095,161,83.14621406807186,7.620316939107064e-20,0.020426833472419626
GF_01012,Positive,0.6592261904761905,0.8571428571428571,0.19791666666666666,42,81.53301261724334,1.7235829775882984e-19,0.020397284911926328
GF_00756,Positive,0.6622162883845126,0.7619047619047619,0.09968847352024922,105,175.64153316038005,4.336244430112866e-40,0.02038377792897225
GF_01290,Negative,-0.044883808095951994,0.22413793103448276,0.26902173913043476,58,0.3149913745569777,0.5746333082667716,0.020342302952466272
GF_00632,Negative,-0.10428786899375134,0.19607843137254902,0.30036630036630035,153,4.977803137423518,0.02567456620314935,0.02030379199258885
GF_01292,Negative,-0.2970138682629258,0.1422924901185771,0.4393063583815029,253,45.25146401128257,1.7329094931077745e-11,0.020286254594506874
GF_00600,Positive,0.6228518955791682,0.7936507936507936,0.17079889807162535,63,104.27783434924741,1.7584526512717054e-24,0.020263064294977207
GF_02093,Positive,0.6922350922350922,0.7747747747747747,0.08253968253968254,111,199.39997395842482,2.823397135968651e-45,0.020245476879548002
GF_00418,Positive,0.5927461139896374,0.8,0.20725388601036268,40,62.68916813285864,2.4204319054946038e-15,0.020205294037744015
GF_00546,Positive,0.08196721311475408,0.3333333333333333,0.25136612021857924,60,1.3892597266143585,0.23853015384862156,0.020107102843352622
GF_01514,Positive,0.7305033676001418,0.8870967741935484,0.1565934065934066,62,142.13600482861784,9.081199171682127e-33,0.020043939931067376
GF_00887,Positive,0.7729468599033816,0.8888888888888888,0.11594202898550725,81,198.27024957910788,4.9809268617520337e-45,0.0200407295278024
GF_01385,Negative,-0.03137254901960784,0.23529411764705882,0.26666666666666666,51,0.09485984584916775,0.7580874638744597,0.02002682631848344
GF_01808,Negative,-0.07528089887640449,0.2,0.2752808988764045,70,1.344306779419346,0.24627588468278344,0.01990543583692668
GF_00580,Positive,0.6768860353130016,0.8285714285714286,0.15168539325842698,70,134.8351629787659,3.5874971897850026e-31,0.01963703330442903
GF_01547,Positive,0.02928000738927633,0.288135593220339,0.25885558583106266,59,0.09915349891520447,0.7528478428429595,0.019619979278779846
GF_00588,Positive,0.6707441386340469,0.7777777777777778,0.10703363914373089,99,172.98016199236395,1.6531095176355547e-39,0.019605310932688243
GF_01026,Positive,0.6982758620689655,0.8333333333333334,0.13505747126436782,78,156.73774817971122,5.840576528768337e-36,0.019572220173224224
GF_00548,Negative,-0.06637806637806637,0.20634920634920634,0.2727272727272727,63,0.9020607308565367,0.3422297538228748,0.0195221671848085
GF_00323,Positive,0.40609398804640806,0.515527950310559,0.10943396226415095,161,83.14621406807186,7.620316939107064e-20,0.019522161787172955
GF_01902,Positive,0.13154761904761902,0.36666666666666664,0.23511904761904762,90,5.6781923806544885,0.01717705573141656,0.019451497561728485
GF_00843,Positive,0.19267734553775742,0.43478260869565216,0.24210526315789474,46,6.897937058054647,0.008629527021728197,0.019309448871247376
GF_00350,Positive,0.2118514150943396,0.315625,0.10377358490566038,320,17.363825599722407,3.0864479372985034e-05,0.0191541020191516
GF_01005,Positive,0.11960531960531962,0.35135135135135137,0.23174603174603176,111,5.45746040626614,0.019484946377192735,0.019153784753176775
GF_00312,Negative,-0.015193370165745845,0.25,0.26519337016574585,64,0.0101018981226342,0.9199408737169477,0.019130638473350062
GF_00036,Positive,0.6454755190976673,0.7659574468085106,0.12048192771084337,94,154.18927605216425,2.1055460139667572e-35,0.01908682918606019
GF_00327,Negative,-0.13562428407789234,0.21993127147766323,0.35555555555555557,291,8.067267298606353,0.004507204044495222,0.019052591167395473
GF_01815,Negative,-0.09710424710424712,0.17857142857142858,0.2756756756756757,56,1.8920582555086938,0.16896995341198118,0.0189793194217884
GF_00816,Positive,0.39207675190603,0.5822784810126582,0.19020172910662825,79,49.04270794099968,2.504495736155827e-12,0.018971699485668125
GF_00489,Positive,0.7154929577464788,0.8591549295774648,0.14366197183098592,71,152.6298111919927,4.615064198336301e-35,0.018908278676255476
GF_00251,Positive,0.5733283486434522,0.6693548387096774,0.09602649006622517,124,146.1629316719852,1.1959746611845598e-33,0.01889815487617944
GF_00179,Negative,-0.060476394237626574,0.21052631578947367,0.27100271002710025,57,0.6458811750909039,0.42158912754714195,0.01887855906120201
GF_00643,Positive,0.5225441654703659,0.6542056074766355,0.13166144200626959,107,110.21663564017776,8.784628419096283e-26,0.01887844594564794
GF_00958,Positive,0.37790914168683676,0.4083969465648855,0.03048780487804878,262,72.39571561544881,1.7609584513264685e-17,0.018839191243218634
GF_00018,Positive,0.3346204403549129,0.5441176470588235,0.20949720670391062,68,31.31445788304024,2.194393727511595e-08,0.0188344247006489
GF_00170,Positive,0.6132599786672654,0.8085106382978723,0.19525065963060687,47,78.01621906486594,1.0219795430276171e-18,0.018830106794171242
GF_00527,Negative,-0.05608352865970595,0.2153846153846154,0.27146814404432135,65,0.6280473604328518,0.4280724607554679,0.018742092840785825
GF_01685,Positive,0.10136612021857921,0.35,0.24863387978142076,60,2.2352038785259323,0.13489882974991374,0.01869478887807213
GF_00316,Positive,0.5202898550724637,0.6,0.07971014492753623,150,133.08255347005183,8.672933022622756e-31,0.018610934843508998
GF_01535,Positive,0.7924076607387142,0.8953488372093024,0.10294117647058823,86,218.3307107260954,2.091723701925899e-49,0.018343066103267178
GF_00220,Positive,0.313862607980255,0.5384615384615384,0.22459893048128343,52,21.615487164226742,3.331508828919668e-06,0.018333238256260095
GF_00244,Positive,0.07936507936507936,0.3333333333333333,0.25396825396825395,48,1.0051202357933633,0.31607472445295015,0.018152655339181308
GF_02225,Negative,-0.11703958691910499,0.1686746987951807,0.2857142857142857,83,4.13923863907203,0.04190001081496007,0.018033050221616956
GF_01822,Positive,0.6047852698669635,0.7924528301886793,0.1876675603217158,53,84.49584407423944,3.850233033946258e-20,0.01800020783255974
GF_01374,Positive,0.0465241280458672,0.2980769230769231,0.2515527950310559,104,0.6543608171052651,0.4185578748519002,0.01794935363394425
GF_02122,Positive,0.39473826665944894,0.6122448979591837,0.21750663129973474,49,32.86005778260745,9.903734537798627e-09,0.017931686013469627
GF_01735,Negative,-0.06716826265389877,0.20930232558139536,0.27647058823529413,86,1.2701553804198322,0.25973753266537564,0.017842474330588123
GF_02041,Negative,-0.2559954152706754,0.13551401869158877,0.3915094339622642,214,34.7054903937233,3.835483415499076e-09,0.017823667708855278
GF_01245,Negative,-0.0959742351046699,0.18518518518518517,0.2811594202898551,81,2.642408722466185,0.10404568626218412,0.017643725267659553
GF_00482,Positive,0.7135494752623688,0.8793103448275862,0.16576086956521738,58,127.98305645484669,1.1320528801944193e-29,0.017440721752724
GF_01330,Positive,0.45157891039376163,0.6265060240963856,0.1749271137026239,83,68.01269621058054,1.6244618463257645e-16,0.017400116138024477
GF_00431,Positive,0.6018939393939393,0.7291666666666666,0.12727272727272726,96,135.9345422006835,2.0621782835494632e-31,0.01735272820666845
GF_00565,Positive,0.5568866964215802,0.6511627906976745,0.09427609427609428,129,141.06749901890436,1.5551865500759396e-32,0.01733641183107926
GF_01674,Positive,0.5273279352226721,0.6491228070175439,0.12179487179487179,114,117.10150578840998,2.72745288959902e-27,0.017323542010846998
GF_00324,Positive,0.6893192059432468,0.8405797101449275,0.15126050420168066,69,138.24688362606187,6.435710135025243e-32,0.017321861649624827
GF_01233,Positive,0.35509150311864557,0.40711462450592883,0.05202312138728324,253,65.0313773689673,7.371490699739616e-16,0.017308994736812175
GF_01840,Positive,0.03694195312239523,0.29213483146067415,0.2551928783382789,89,0.32351028441364843,0.5695056900238911,0.017277794481316524
GF_00075,Positive,0.15736607142857142,0.40476190476190477,0.24739583333333334,42,4.060012101352283,0.043910184743762334,0.017178386401090987
GF_01448,Positive,0.7095921066015665,0.8275862068965517,0.11799410029498525,87,176.24339609995826,3.2039540209272954e-40,0.017174967354687595
GF_01684,Positive,0.5362628420303124,0.6896551724137931,0.15339233038348082,87,99.99060463391831,1.531217139509163e-23,0.017160334272272964
GF_00340,Positive,0.44329214474845546,0.4772727272727273,0.03398058252427184,220,105.60237913493731,9.011944185613617e-25,0.017080957420265573
GF_00250,Positive,0.7386912983425414,0.890625,0.15193370165745856,64,149.34757916587984,2.4074950712537055e-34,0.01694556633596795
GF_01623,Positive,0.30891366792572317,0.39271255060728744,0.08379888268156424,247,49.52603465831415,1.9575661094579026e-12,0.016823467870351255
GF_00017,Positive,0.37600928184121424,0.40148698884758366,0.025477707006369428,269,70.4014627680117,4.838403514767428e-17,0.016639706923165933
GF_00143,Positive,0.3960437612260608,0.4144486692015209,0.018404907975460124,263,79.41923345607928,5.023468947166853e-19,0.016508309852049183
GF_00014,Negative,-0.08477919975719561,0.18867924528301888,0.2734584450402145,53,1.3114927049137284,0.2521245707805394,0.016504787218314127
GF_00966,Positive,0.0014163589458242587,0.2641509433962264,0.26273458445040215,53,0.0,1.0,0.016428229162437115
GF_01315,Positive,0.43657352748261835,0.6349206349206349,0.19834710743801653,63,50.56997983301338,1.1499056464687119e-12,0.016423260012459417
GF_00751,Positive,0.36795927935168443,0.42616033755274263,0.0582010582010582,237,71.57700075716815,2.66646680619777e-17,0.01640268615732575
GF_00048,Positive,0.6049485682513206,0.7272727272727273,0.12232415902140673,99,140.40515825479375,2.170780343736564e-32,0.01633307181246535
GF_02139,Positive,0.17017374517374514,0.4107142857142857,0.24054054054054055,56,6.416748962399127,0.011304893102268945,0.016305531256519953
GF_00732,Positive,0.7424584004294149,0.8641975308641975,0.12173913043478261,81,182.78780967985824,1.1933108745602035e-41,0.016280552736074674
GF_00613,Positive,0.38689320388349513,0.45,0.06310679611650485,220,80.18958216673947,3.401559009927801e-19,0.016247545848955703
GF_00640,Positive,0.6592261904761905,0.8571428571428571,0.19791666666666666,42,81.53301261724334,1.7235829775882984e-19,0.016145413152608135
GF_01690,Positive,0.446033048165944,0.5403726708074534,0.09433962264150944,161,100.52890410504975,1.1668172353080291e-23,0.01611760398557954
GF_00871,Negative,-0.15597085840988278,0.12195121951219512,0.2779220779220779,41,3.881470171287687,0.04882178826677935,0.016080716472608312
GF_01626,Negative,-0.04683056478405315,0.24916943521594684,0.296,301,0.7724817986148702,0.37945038141520493,0.01593750914743314
GF_01333,Positive,0.6862501037258318,0.7606837606837606,0.0744336569579288,117,202.71312533935048,5.343018104243001e-46,0.01593690777881321
GF_01636,Negative,-0.012013285280192187,0.25842696629213485,0.27044025157232704,267,0.02516902784982144,0.8739466065888486,0.015880223220148725
GF_01679,Positive,0.6575198167118743,0.7244094488188977,0.06688963210702341,127,195.48474873717205,2.01936988943423e-44,0.0158248680548631
GF_01376,Positive,0.3494579945799458,0.4105691056910569,0.06111111111111111,246,63.71186246781997,1.440147656885529e-15,0.0158005954711434
GF_00874,Positive,0.07688162385485897,0.3157894736842105,0.23890784982935154,133,2.407515432579094,0.12075388393191641,0.015786359759755075
GF_00262,Positive,0.5073746312684365,0.6666666666666666,0.1592920353982301,87,89.36879528244808,3.2766435072978616e-21,0.015737239484844078
GF_00813,Negative,-0.10843762988962269,0.1694915254237288,0.2779291553133515,59,2.549996657617352,0.1102944885748783,0.01565626980859314
GF_01396,Positive,0.2770680147058823,0.4294117647058823,0.15234375,170,39.05199021195112,4.126682308438457e-10,0.015586460844348405
GF_00110,Negative,-0.17979274611398963,0.1,0.27979274611398963,40,5.153613495340794,0.023198049709214536,0.01552070166164942
GF_00529,Negative,-0.03661044837515426,0.23076923076923078,0.26737967914438504,52,0.15509152764152281,0.6937164353818559,0.015468356009453925
GF_01802,Positive,0.4059748618616795,0.627906976744186,0.22193211488250653,43,30.818103746603963,2.8338178705720534e-08,0.015435671253742574
GF_01409,Positive,0.08691796008869185,0.34146341463414637,0.2545454545454545,41,1.030823270528713,0.3099653835248875,0.01537644188932733
GF_00620,Negative,-0.1427450980392157,0.13725490196078433,0.28,51,4.012609671894236,0.04516119728354051,0.015331261738503766
GF_01549,Positive,0.4889202478336604,0.5119617224880383,0.02304147465437788,209,128.8131297355371,7.451364786987554e-30,0.015294845665178153
GF_00084,Negative,-0.05811812261396812,0.21311475409836064,0.27123287671232876,61,0.6357562184718891,0.4252517228755265,0.015241079677315151
GF_01926,Positive,0.3378191934498903,0.4048582995951417,0.0670391061452514,247,59.38880248995026,1.2940330769110239e-14,0.01514963026953168
GF_01925,Negative,-0.08890512726829863,0.18840579710144928,0.2773109243697479,69,1.9220202550696266,0.1656341196440709,0.015128515712410438
GF_01460,Positive,0.2825057027548693,0.45323741007194246,0.17073170731707318,139,37.12272520330602,1.1092344221848164e-09,0.015109829424622426
GF_00414,Positive,0.12216870606612859,0.358695652173913,0.23652694610778444,92,4.942873406147904,0.026198449209670998,0.015104836384938494
